Temp,Vdd,fcnt_nd_slvt,fcnt_nd_lvt,fcnt_nd_rvt,fcnt_inv_slvt,fcnt_inv_lvt,fcnt_inv_rvt,fcnt_nr_slvt,fcnt_nr_lvt,fcnt_nr_rvt,fcnt_egu,fcnt_egv,fcnt_eg
-20,0.6,3.914e-11,4.895e-11,7.917e-11,7.724e-12,9.854e-12,1.35e-11,3.54e-11,4.606e-11,6.231e-11,5.179e-10,5.072e-10,5.079e-10
-15,0.6,3.882e-11,4.854e-11,7.829e-11,7.694e-12,9.81e-12,1.342e-11,3.496e-11,4.545e-11,6.174e-11,5.177e-10,5.069e-10,5.085e-10
-10,0.6,3.849e-11,4.812e-11,7.74e-11,7.664e-12,9.767e-12,1.335e-11,3.452e-11,4.484e-11,6.116e-11,5.174e-10,5.065e-10,5.089e-10
-5,0.6,3.815e-11,4.768e-11,7.65e-11,7.634e-12,9.723e-12,1.327e-11,3.409e-11,4.423e-11,6.056e-11,5.17e-10,5.061e-10,5.093e-10
0,0.6,3.781e-11,4.724e-11,7.561e-11,7.604e-12,9.679e-12,1.319e-11,3.365e-11,4.362e-11,5.995e-11,5.166e-10,5.056e-10,5.096e-10
5,0.6,3.747e-11,4.679e-11,7.47e-11,7.575e-12,9.634e-12,1.311e-11,3.321e-11,4.302e-11,5.932e-11,5.161e-10,5.05e-10,5.099e-10
10,0.6,3.712e-11,4.633e-11,7.38e-11,7.545e-12,9.59e-12,1.303e-11,3.277e-11,4.241e-11,5.867e-11,5.155e-10,5.044e-10,5.101e-10
15,0.6,3.677e-11,4.586e-11,7.288e-11,7.516e-12,9.546e-12,1.295e-11,3.233e-11,4.18e-11,5.8e-11,5.149e-10,5.037e-10,5.102e-10
20,0.6,3.641e-11,4.538e-11,7.197e-11,7.487e-12,9.502e-12,1.287e-11,3.189e-11,4.12e-11,5.731e-11,5.143e-10,5.03e-10,5.103e-10
25,0.6,3.606e-11,4.491e-11,7.104e-11,7.458e-12,9.458e-12,1.279e-11,3.146e-11,4.059e-11,5.661e-11,5.136e-10,5.023e-10,5.102e-10
30,0.6,3.57e-11,4.442e-11,7.011e-11,7.429e-12,9.413e-12,1.271e-11,3.103e-11,3.998e-11,5.588e-11,5.129e-10,5.015e-10,5.102e-10
35,0.6,3.535e-11,4.394e-11,6.918e-11,7.401e-12,9.369e-12,1.262e-11,3.062e-11,3.937e-11,5.514e-11,5.121e-10,5.007e-10,5.1e-10
40,0.6,3.499e-11,4.346e-11,6.824e-11,7.373e-12,9.325e-12,1.254e-11,3.02e-11,3.877e-11,5.439e-11,5.113e-10,4.998e-10,5.099e-10
45,0.6,3.464e-11,4.297e-11,6.73e-11,7.345e-12,9.281e-12,1.245e-11,2.98e-11,3.818e-11,5.361e-11,5.104e-10,4.989e-10,5.096e-10
50,0.6,3.428e-11,4.249e-11,6.637e-11,7.315e-12,9.236e-12,1.237e-11,2.94e-11,3.759e-11,5.283e-11,5.095e-10,4.98e-10,5.093e-10
55,0.6,3.393e-11,4.2e-11,6.543e-11,7.287e-12,9.192e-12,1.229e-11,2.9e-11,3.701e-11,5.205e-11,5.085e-10,4.97e-10,5.09e-10
60,0.6,3.358e-11,4.152e-11,6.45e-11,7.26e-12,9.148e-12,1.22e-11,2.862e-11,3.644e-11,5.126e-11,5.076e-10,4.96e-10,5.086e-10
65,0.6,3.323e-11,4.104e-11,6.357e-11,7.231e-12,9.105e-12,1.211e-11,2.823e-11,3.587e-11,5.048e-11,5.066e-10,4.95e-10,5.082e-10
70,0.6,3.289e-11,4.055e-11,6.264e-11,7.204e-12,9.061e-12,1.203e-11,2.786e-11,3.532e-11,4.97e-11,5.055e-10,4.939e-10,5.077e-10
75,0.6,3.255e-11,4.007e-11,6.172e-11,7.177e-12,9.017e-12,1.194e-11,2.749e-11,3.476e-11,4.893e-11,5.044e-10,4.928e-10,5.072e-10
80,0.6,3.221e-11,3.96e-11,6.081e-11,7.151e-12,8.974e-12,1.186e-11,2.712e-11,3.422e-11,4.816e-11,5.033e-10,4.917e-10,5.066e-10
85,0.6,3.187e-11,3.912e-11,5.99e-11,7.123e-12,8.931e-12,1.177e-11,2.677e-11,3.368e-11,4.74e-11,5.022e-10,4.905e-10,5.06e-10
90,0.6,3.154e-11,3.865e-11,5.9e-11,7.096e-12,8.888e-12,1.168e-11,2.641e-11,3.314e-11,4.665e-11,5.01e-10,4.893e-10,5.053e-10
95,0.6,3.121e-11,3.818e-11,5.811e-11,7.07e-12,8.845e-12,1.16e-11,2.607e-11,3.262e-11,4.591e-11,4.998e-10,4.881e-10,5.046e-10
100,0.6,3.088e-11,3.772e-11,5.722e-11,7.043e-12,8.804e-12,1.151e-11,2.573e-11,3.21e-11,4.518e-11,4.985e-10,4.868e-10,5.039e-10
105,0.6,3.056e-11,3.726e-11,5.634e-11,7.016e-12,8.762e-12,1.143e-11,2.539e-11,3.158e-11,4.446e-11,4.973e-10,4.855e-10,5.031e-10
110,0.6,3.025e-11,3.68e-11,5.546e-11,6.99e-12,8.721e-12,1.134e-11,2.506e-11,3.107e-11,4.375e-11,4.96e-10,4.842e-10,5.023e-10
115,0.6,2.994e-11,3.635e-11,5.459e-11,6.964e-12,8.68e-12,1.125e-11,2.473e-11,3.056e-11,4.305e-11,4.946e-10,4.829e-10,5.015e-10
120,0.6,2.963e-11,3.59e-11,5.373e-11,6.938e-12,8.639e-12,1.117e-11,2.442e-11,3.006e-11,4.236e-11,4.933e-10,4.816e-10,5.006e-10
125,0.6,2.932e-11,3.546e-11,5.288e-11,6.912e-12,8.599e-12,1.108e-11,2.411e-11,2.956e-11,4.168e-11,4.919e-10,4.802e-10,4.996e-10
130,0.6,2.903e-11,3.502e-11,5.203e-11,6.886e-12,8.56e-12,1.1e-11,2.38e-11,2.907e-11,4.101e-11,4.904e-10,4.787e-10,4.987e-10
-20,0.62,3.686e-11,4.58e-11,7.302e-11,7.429e-12,9.398e-12,1.271e-11,3.339e-11,4.327e-11,5.758e-11,4.866e-10,4.766e-10,4.774e-10
-15,0.62,3.657e-11,4.543e-11,7.224e-11,7.405e-12,9.362e-12,1.264e-11,3.298e-11,4.267e-11,5.71e-11,4.866e-10,4.765e-10,4.781e-10
-10,0.62,3.627e-11,4.505e-11,7.145e-11,7.381e-12,9.326e-12,1.258e-11,3.258e-11,4.208e-11,5.66e-11,4.866e-10,4.764e-10,4.788e-10
-5,0.62,3.596e-11,4.466e-11,7.065e-11,7.356e-12,9.29e-12,1.251e-11,3.217e-11,4.15e-11,5.609e-11,4.865e-10,4.762e-10,4.794e-10
0,0.62,3.565e-11,4.426e-11,6.985e-11,7.332e-12,9.253e-12,1.244e-11,3.176e-11,4.092e-11,5.556e-11,4.863e-10,4.76e-10,4.8e-10
5,0.62,3.534e-11,4.385e-11,6.905e-11,7.307e-12,9.217e-12,1.237e-11,3.134e-11,4.035e-11,5.503e-11,4.861e-10,4.757e-10,4.805e-10
10,0.62,3.502e-11,4.343e-11,6.824e-11,7.283e-12,9.18e-12,1.23e-11,3.093e-11,3.978e-11,5.447e-11,4.858e-10,4.754e-10,4.809e-10
15,0.62,3.47e-11,4.301e-11,6.742e-11,7.258e-12,9.143e-12,1.224e-11,3.052e-11,3.921e-11,5.391e-11,4.855e-10,4.75e-10,4.813e-10
20,0.62,3.438e-11,4.258e-11,6.66e-11,7.233e-12,9.105e-12,1.217e-11,3.011e-11,3.863e-11,5.333e-11,4.852e-10,4.746e-10,4.815e-10
25,0.62,3.405e-11,4.215e-11,6.577e-11,7.209e-12,9.067e-12,1.209e-11,2.971e-11,3.806e-11,5.274e-11,4.847e-10,4.741e-10,4.818e-10
30,0.62,3.373e-11,4.171e-11,6.493e-11,7.185e-12,9.03e-12,1.202e-11,2.932e-11,3.749e-11,5.213e-11,4.843e-10,4.736e-10,4.819e-10
35,0.62,3.341e-11,4.128e-11,6.409e-11,7.161e-12,8.993e-12,1.195e-11,2.893e-11,3.693e-11,5.151e-11,4.838e-10,4.731e-10,4.821e-10
40,0.62,3.308e-11,4.084e-11,6.325e-11,7.136e-12,8.955e-12,1.188e-11,2.854e-11,3.636e-11,5.086e-11,4.832e-10,4.725e-10,4.821e-10
45,0.62,3.276e-11,4.04e-11,6.241e-11,7.112e-12,8.918e-12,1.18e-11,2.816e-11,3.581e-11,5.02e-11,4.827e-10,4.719e-10,4.821e-10
50,0.62,3.244e-11,3.996e-11,6.156e-11,7.088e-12,8.881e-12,1.173e-11,2.779e-11,3.527e-11,4.952e-11,4.82e-10,4.712e-10,4.821e-10
55,0.62,3.212e-11,3.953e-11,6.072e-11,7.065e-12,8.843e-12,1.166e-11,2.742e-11,3.473e-11,4.883e-11,4.814e-10,4.705e-10,4.82e-10
60,0.62,3.18e-11,3.909e-11,5.988e-11,7.042e-12,8.806e-12,1.158e-11,2.706e-11,3.42e-11,4.811e-11,4.807e-10,4.698e-10,4.819e-10
65,0.62,3.148e-11,3.865e-11,5.905e-11,7.018e-12,8.769e-12,1.151e-11,2.671e-11,3.367e-11,4.738e-11,4.8e-10,4.69e-10,4.817e-10
70,0.62,3.117e-11,3.821e-11,5.822e-11,6.994e-12,8.731e-12,1.143e-11,2.636e-11,3.316e-11,4.665e-11,4.792e-10,4.682e-10,4.815e-10
75,0.62,3.085e-11,3.778e-11,5.739e-11,6.971e-12,8.694e-12,1.136e-11,2.601e-11,3.265e-11,4.591e-11,4.784e-10,4.674e-10,4.812e-10
80,0.62,3.054e-11,3.734e-11,5.657e-11,6.948e-12,8.656e-12,1.128e-11,2.567e-11,3.214e-11,4.517e-11,4.775e-10,4.665e-10,4.809e-10
85,0.62,3.024e-11,3.691e-11,5.575e-11,6.925e-12,8.62e-12,1.12e-11,2.534e-11,3.164e-11,4.444e-11,4.767e-10,4.656e-10,4.805e-10
90,0.62,2.993e-11,3.648e-11,5.494e-11,6.902e-12,8.583e-12,1.113e-11,2.501e-11,3.115e-11,4.372e-11,4.758e-10,4.647e-10,4.801e-10
95,0.62,2.963e-11,3.606e-11,5.413e-11,6.878e-12,8.547e-12,1.105e-11,2.468e-11,3.066e-11,4.3e-11,4.749e-10,4.638e-10,4.797e-10
100,0.62,2.934e-11,3.563e-11,5.333e-11,6.855e-12,8.511e-12,1.098e-11,2.436e-11,3.017e-11,4.23e-11,4.739e-10,4.628e-10,4.792e-10
105,0.62,2.905e-11,3.521e-11,5.253e-11,6.832e-12,8.475e-12,1.09e-11,2.404e-11,2.97e-11,4.161e-11,4.729e-10,4.618e-10,4.787e-10
110,0.62,2.875e-11,3.48e-11,5.174e-11,6.81e-12,8.44e-12,1.082e-11,2.374e-11,2.922e-11,4.093e-11,4.719e-10,4.608e-10,4.781e-10
115,0.62,2.847e-11,3.439e-11,5.096e-11,6.787e-12,8.405e-12,1.075e-11,2.343e-11,2.875e-11,4.026e-11,4.709e-10,4.597e-10,4.776e-10
120,0.62,2.819e-11,3.398e-11,5.018e-11,6.765e-12,8.37e-12,1.067e-11,2.313e-11,2.828e-11,3.96e-11,4.698e-10,4.586e-10,4.769e-10
125,0.62,2.791e-11,3.358e-11,4.941e-11,6.743e-12,8.335e-12,1.06e-11,2.283e-11,2.782e-11,3.895e-11,4.686e-10,4.575e-10,4.762e-10
130,0.62,2.764e-11,3.318e-11,4.864e-11,6.722e-12,8.302e-12,1.052e-11,2.255e-11,2.737e-11,3.831e-11,4.675e-10,4.563e-10,4.755e-10
-20,0.64,3.486e-11,4.306e-11,6.775e-11,7.178e-12,9.007e-12,1.204e-11,3.172e-11,4.099e-11,5.351e-11,4.592e-10,4.498e-10,4.506e-10
-15,0.64,3.459e-11,4.273e-11,6.705e-11,7.158e-12,8.977e-12,1.198e-11,3.133e-11,4.042e-11,5.309e-11,4.594e-10,4.5e-10,4.516e-10
-10,0.64,3.431e-11,4.238e-11,6.634e-11,7.137e-12,8.947e-12,1.192e-11,3.093e-11,3.985e-11,5.265e-11,4.596e-10,4.5e-10,4.524e-10
-5,0.64,3.403e-11,4.202e-11,6.563e-11,7.116e-12,8.917e-12,1.187e-11,3.054e-11,3.928e-11,5.22e-11,4.597e-10,4.501e-10,4.532e-10
0,0.64,3.374e-11,4.166e-11,6.491e-11,7.096e-12,8.887e-12,1.181e-11,3.014e-11,3.871e-11,5.173e-11,4.598e-10,4.501e-10,4.54e-10
5,0.64,3.345e-11,4.129e-11,6.418e-11,7.075e-12,8.856e-12,1.175e-11,2.974e-11,3.814e-11,5.126e-11,4.598e-10,4.5e-10,4.546e-10
10,0.64,3.316e-11,4.091e-11,6.345e-11,7.055e-12,8.824e-12,1.169e-11,2.935e-11,3.758e-11,5.078e-11,4.597e-10,4.499e-10,4.552e-10
15,0.64,3.287e-11,4.052e-11,6.271e-11,7.034e-12,8.793e-12,1.163e-11,2.896e-11,3.702e-11,5.028e-11,4.596e-10,4.497e-10,4.557e-10
20,0.64,3.258e-11,4.013e-11,6.196e-11,7.014e-12,8.762e-12,1.157e-11,2.857e-11,3.646e-11,4.977e-11,4.594e-10,4.495e-10,4.562e-10
25,0.64,3.228e-11,3.974e-11,6.121e-11,6.993e-12,8.731e-12,1.15e-11,2.819e-11,3.59e-11,4.925e-11,4.593e-10,4.493e-10,4.566e-10
30,0.64,3.198e-11,3.934e-11,6.045e-11,6.973e-12,8.699e-12,1.144e-11,2.781e-11,3.536e-11,4.872e-11,4.59e-10,4.49e-10,4.57e-10
35,0.64,3.169e-11,3.895e-11,5.969e-11,6.952e-12,8.668e-12,1.138e-11,2.745e-11,3.481e-11,4.817e-11,4.587e-10,4.487e-10,4.573e-10
40,0.64,3.139e-11,3.855e-11,5.892e-11,6.932e-12,8.636e-12,1.131e-11,2.708e-11,3.428e-11,4.761e-11,4.584e-10,4.483e-10,4.575e-10
45,0.64,3.11e-11,3.815e-11,5.816e-11,6.912e-12,8.605e-12,1.125e-11,2.673e-11,3.376e-11,4.703e-11,4.581e-10,4.479e-10,4.577e-10
50,0.64,3.08e-11,3.775e-11,5.739e-11,6.891e-12,8.573e-12,1.119e-11,2.637e-11,3.325e-11,4.644e-11,4.577e-10,4.475e-10,4.579e-10
55,0.64,3.051e-11,3.735e-11,5.663e-11,6.871e-12,8.54e-12,1.112e-11,2.603e-11,3.274e-11,4.583e-11,4.572e-10,4.47e-10,4.58e-10
60,0.64,3.021e-11,3.695e-11,5.587e-11,6.851e-12,8.509e-12,1.105e-11,2.569e-11,3.224e-11,4.521e-11,4.568e-10,4.465e-10,4.581e-10
65,0.64,2.992e-11,3.655e-11,5.512e-11,6.832e-12,8.477e-12,1.099e-11,2.535e-11,3.175e-11,4.457e-11,4.563e-10,4.459e-10,4.581e-10
70,0.64,2.964e-11,3.615e-11,5.436e-11,6.811e-12,8.444e-12,1.092e-11,2.502e-11,3.126e-11,4.393e-11,4.557e-10,4.454e-10,4.581e-10
75,0.64,2.935e-11,3.575e-11,5.361e-11,6.791e-12,8.412e-12,1.085e-11,2.469e-11,3.078e-11,4.327e-11,4.551e-10,4.447e-10,4.58e-10
80,0.64,2.907e-11,3.535e-11,5.287e-11,6.772e-12,8.381e-12,1.079e-11,2.437e-11,3.031e-11,4.26e-11,4.545e-10,4.441e-10,4.579e-10
85,0.64,2.878e-11,3.496e-11,5.213e-11,6.751e-12,8.35e-12,1.072e-11,2.406e-11,2.984e-11,4.193e-11,4.539e-10,4.434e-10,4.577e-10
90,0.64,2.851e-11,3.457e-11,5.139e-11,6.731e-12,8.318e-12,1.065e-11,2.374e-11,2.938e-11,4.125e-11,4.532e-10,4.427e-10,4.575e-10
95,0.64,2.823e-11,3.418e-11,5.065e-11,6.712e-12,8.287e-12,1.058e-11,2.344e-11,2.892e-11,4.058e-11,4.525e-10,4.42e-10,4.573e-10
100,0.64,2.796e-11,3.379e-11,4.993e-11,6.692e-12,8.256e-12,1.052e-11,2.314e-11,2.846e-11,3.99e-11,4.518e-10,4.413e-10,4.57e-10
105,0.64,2.769e-11,3.341e-11,4.92e-11,6.673e-12,8.224e-12,1.045e-11,2.284e-11,2.801e-11,3.924e-11,4.51e-10,4.405e-10,4.567e-10
110,0.64,2.742e-11,3.303e-11,4.848e-11,6.654e-12,8.194e-12,1.038e-11,2.254e-11,2.757e-11,3.858e-11,4.502e-10,4.397e-10,4.564e-10
115,0.64,2.716e-11,3.265e-11,4.776e-11,6.634e-12,8.164e-12,1.031e-11,2.226e-11,2.713e-11,3.793e-11,4.494e-10,4.389e-10,4.56e-10
120,0.64,2.69e-11,3.227e-11,4.705e-11,6.616e-12,8.133e-12,1.025e-11,2.197e-11,2.67e-11,3.728e-11,4.486e-10,4.38e-10,4.556e-10
125,0.64,2.665e-11,3.19e-11,4.635e-11,6.597e-12,8.105e-12,1.018e-11,2.169e-11,2.627e-11,3.665e-11,4.477e-10,4.371e-10,4.551e-10
130,0.64,2.64e-11,3.154e-11,4.565e-11,6.578e-12,8.076e-12,1.011e-11,2.142e-11,2.584e-11,3.603e-11,4.467e-10,4.361e-10,4.546e-10
-20,0.66,3.308e-11,4.067e-11,6.32e-11,6.961e-12,8.669e-12,1.147e-11,3.033e-11,3.889e-11,4.999e-11,4.351e-10,4.263e-10,4.271e-10
-15,0.66,3.283e-11,4.036e-11,6.256e-11,6.943e-12,8.645e-12,1.142e-11,2.995e-11,3.838e-11,4.96e-11,4.355e-10,4.266e-10,4.282e-10
-10,0.66,3.257e-11,4.004e-11,6.192e-11,6.926e-12,8.62e-12,1.137e-11,2.957e-11,3.787e-11,4.921e-11,4.358e-10,4.268e-10,4.291e-10
-5,0.66,3.231e-11,3.971e-11,6.127e-11,6.909e-12,8.595e-12,1.132e-11,2.918e-11,3.734e-11,4.88e-11,4.361e-10,4.27e-10,4.301e-10
0,0.66,3.205e-11,3.938e-11,6.061e-11,6.893e-12,8.57e-12,1.127e-11,2.879e-11,3.682e-11,4.839e-11,4.363e-10,4.271e-10,4.309e-10
5,0.66,3.178e-11,3.903e-11,5.995e-11,6.875e-12,8.543e-12,1.122e-11,2.84e-11,3.628e-11,4.796e-11,4.364e-10,4.272e-10,4.317e-10
10,0.66,3.152e-11,3.868e-11,5.928e-11,6.857e-12,8.517e-12,1.116e-11,2.801e-11,3.574e-11,4.753e-11,4.366e-10,4.273e-10,4.324e-10
15,0.66,3.125e-11,3.833e-11,5.86e-11,6.84e-12,8.491e-12,1.111e-11,2.763e-11,3.52e-11,4.708e-11,4.366e-10,4.273e-10,4.331e-10
20,0.66,3.097e-11,3.797e-11,5.792e-11,6.823e-12,8.466e-12,1.105e-11,2.725e-11,3.465e-11,4.662e-11,4.367e-10,4.273e-10,4.337e-10
25,0.66,3.07e-11,3.761e-11,5.723e-11,6.805e-12,8.439e-12,1.1e-11,2.688e-11,3.41e-11,4.615e-11,4.366e-10,4.272e-10,4.342e-10
30,0.66,3.043e-11,3.725e-11,5.654e-11,6.789e-12,8.413e-12,1.094e-11,2.652e-11,3.356e-11,4.567e-11,4.366e-10,4.271e-10,4.347e-10
35,0.66,3.016e-11,3.688e-11,5.584e-11,6.771e-12,8.386e-12,1.089e-11,2.616e-11,3.303e-11,4.518e-11,4.365e-10,4.269e-10,4.352e-10
40,0.66,2.988e-11,3.652e-11,5.514e-11,6.754e-12,8.359e-12,1.083e-11,2.581e-11,3.251e-11,4.467e-11,4.363e-10,4.267e-10,4.356e-10
45,0.66,2.961e-11,3.615e-11,5.444e-11,6.737e-12,8.331e-12,1.077e-11,2.547e-11,3.2e-11,4.415e-11,4.362e-10,4.265e-10,4.36e-10
50,0.66,2.934e-11,3.579e-11,5.375e-11,6.719e-12,8.304e-12,1.071e-11,2.513e-11,3.15e-11,4.362e-11,4.359e-10,4.263e-10,4.363e-10
55,0.66,2.907e-11,3.542e-11,5.305e-11,6.702e-12,8.277e-12,1.066e-11,2.48e-11,3.101e-11,4.307e-11,4.357e-10,4.26e-10,4.366e-10
60,0.66,2.88e-11,3.505e-11,5.236e-11,6.686e-12,8.25e-12,1.06e-11,2.447e-11,3.053e-11,4.251e-11,4.354e-10,4.257e-10,4.368e-10
65,0.66,2.853e-11,3.468e-11,5.167e-11,6.669e-12,8.222e-12,1.054e-11,2.415e-11,3.006e-11,4.195e-11,4.351e-10,4.253e-10,4.37e-10
70,0.66,2.827e-11,3.432e-11,5.098e-11,6.651e-12,8.194e-12,1.048e-11,2.383e-11,2.96e-11,4.137e-11,4.347e-10,4.249e-10,4.371e-10
75,0.66,2.8e-11,3.395e-11,5.03e-11,6.635e-12,8.167e-12,1.042e-11,2.352e-11,2.914e-11,4.079e-11,4.343e-10,4.245e-10,4.372e-10
80,0.66,2.774e-11,3.359e-11,4.962e-11,6.618e-12,8.139e-12,1.036e-11,2.321e-11,2.869e-11,4.021e-11,4.339e-10,4.24e-10,4.372e-10
85,0.66,2.748e-11,3.322e-11,4.894e-11,6.601e-12,8.112e-12,1.03e-11,2.291e-11,2.825e-11,3.961e-11,4.334e-10,4.235e-10,4.372e-10
90,0.66,2.723e-11,3.286e-11,4.826e-11,6.584e-12,8.085e-12,1.024e-11,2.262e-11,2.781e-11,3.901e-11,4.329e-10,4.23e-10,4.372e-10
95,0.66,2.697e-11,3.25e-11,4.759e-11,6.568e-12,8.058e-12,1.018e-11,2.232e-11,2.737e-11,3.841e-11,4.324e-10,4.225e-10,4.371e-10
100,0.66,2.672e-11,3.215e-11,4.692e-11,6.551e-12,8.031e-12,1.012e-11,2.203e-11,2.695e-11,3.78e-11,4.319e-10,4.219e-10,4.37e-10
105,0.66,2.647e-11,3.18e-11,4.626e-11,6.535e-12,8.005e-12,1.006e-11,2.175e-11,2.652e-11,3.718e-11,4.313e-10,4.213e-10,4.369e-10
110,0.66,2.623e-11,3.144e-11,4.56e-11,6.517e-12,7.98e-12,9.995e-12,2.147e-11,2.61e-11,3.657e-11,4.307e-10,4.207e-10,4.367e-10
115,0.66,2.599e-11,3.11e-11,4.494e-11,6.502e-12,7.954e-12,9.933e-12,2.12e-11,2.569e-11,3.595e-11,4.301e-10,4.2e-10,4.365e-10
120,0.66,2.575e-11,3.075e-11,4.429e-11,6.485e-12,7.928e-12,9.872e-12,2.092e-11,2.527e-11,3.534e-11,4.294e-10,4.194e-10,4.363e-10
125,0.66,2.551e-11,3.041e-11,4.364e-11,6.47e-12,7.903e-12,9.812e-12,2.066e-11,2.487e-11,3.472e-11,4.287e-10,4.186e-10,4.36e-10
130,0.66,2.528e-11,3.007e-11,4.3e-11,6.454e-12,7.878e-12,9.751e-12,2.04e-11,2.447e-11,3.412e-11,4.279e-10,4.179e-10,4.356e-10
-20,0.68,3.15e-11,3.855e-11,5.923e-11,6.772e-12,8.378e-12,1.099e-11,2.901e-11,3.69e-11,4.691e-11,4.138e-10,4.054e-10,4.063e-10
-15,0.68,3.126e-11,3.827e-11,5.864e-11,6.758e-12,8.357e-12,1.094e-11,2.866e-11,3.644e-11,4.656e-11,4.142e-10,4.058e-10,4.074e-10
-10,0.68,3.103e-11,3.797e-11,5.805e-11,6.743e-12,8.337e-12,1.09e-11,2.831e-11,3.598e-11,4.62e-11,4.147e-10,4.062e-10,4.084e-10
-5,0.68,3.078e-11,3.767e-11,5.746e-11,6.729e-12,8.315e-12,1.085e-11,2.795e-11,3.552e-11,4.583e-11,4.151e-10,4.065e-10,4.094e-10
0,0.68,3.054e-11,3.736e-11,5.685e-11,6.715e-12,8.295e-12,1.081e-11,2.759e-11,3.504e-11,4.545e-11,4.154e-10,4.068e-10,4.104e-10
5,0.68,3.029e-11,3.704e-11,5.624e-11,6.701e-12,8.273e-12,1.076e-11,2.723e-11,3.456e-11,4.506e-11,4.157e-10,4.07e-10,4.113e-10
10,0.68,3.004e-11,3.671e-11,5.562e-11,6.686e-12,8.252e-12,1.071e-11,2.686e-11,3.406e-11,4.466e-11,4.159e-10,4.072e-10,4.121e-10
15,0.68,2.979e-11,3.639e-11,5.5e-11,6.672e-12,8.229e-12,1.066e-11,2.65e-11,3.356e-11,4.425e-11,4.161e-10,4.073e-10,4.128e-10
20,0.68,2.954e-11,3.606e-11,5.437e-11,6.658e-12,8.207e-12,1.061e-11,2.614e-11,3.306e-11,4.383e-11,4.163e-10,4.074e-10,4.136e-10
25,0.68,2.929e-11,3.572e-11,5.373e-11,6.644e-12,8.185e-12,1.057e-11,2.578e-11,3.255e-11,4.34e-11,4.164e-10,4.075e-10,4.142e-10
30,0.68,2.904e-11,3.539e-11,5.309e-11,6.629e-12,8.162e-12,1.052e-11,2.542e-11,3.204e-11,4.295e-11,4.165e-10,4.075e-10,4.149e-10
35,0.68,2.879e-11,3.505e-11,5.245e-11,6.614e-12,8.138e-12,1.047e-11,2.507e-11,3.153e-11,4.25e-11,4.165e-10,4.075e-10,4.154e-10
40,0.68,2.853e-11,3.472e-11,5.181e-11,6.6e-12,8.116e-12,1.041e-11,2.472e-11,3.103e-11,4.203e-11,4.165e-10,4.074e-10,4.16e-10
45,0.68,2.828e-11,3.438e-11,5.117e-11,6.586e-12,8.093e-12,1.036e-11,2.438e-11,3.053e-11,4.156e-11,4.165e-10,4.074e-10,4.165e-10
50,0.68,2.803e-11,3.404e-11,5.053e-11,6.572e-12,8.068e-12,1.031e-11,2.405e-11,3.003e-11,4.107e-11,4.164e-10,4.073e-10,4.169e-10
55,0.68,2.778e-11,3.37e-11,4.989e-11,6.556e-12,8.045e-12,1.026e-11,2.372e-11,2.955e-11,4.057e-11,4.163e-10,4.071e-10,4.173e-10
60,0.68,2.753e-11,3.336e-11,4.926e-11,6.542e-12,8.022e-12,1.02e-11,2.34e-11,2.908e-11,4.006e-11,4.162e-10,4.069e-10,4.176e-10
65,0.68,2.728e-11,3.302e-11,4.862e-11,6.527e-12,7.998e-12,1.015e-11,2.309e-11,2.861e-11,3.954e-11,4.16e-10,4.067e-10,4.179e-10
70,0.68,2.704e-11,3.268e-11,4.799e-11,6.514e-12,7.974e-12,1.01e-11,2.278e-11,2.816e-11,3.902e-11,4.158e-10,4.065e-10,4.182e-10
75,0.68,2.68e-11,3.234e-11,4.736e-11,6.499e-12,7.951e-12,1.004e-11,2.248e-11,2.771e-11,3.85e-11,4.156e-10,4.062e-10,4.184e-10
80,0.68,2.655e-11,3.201e-11,4.674e-11,6.485e-12,7.929e-12,9.988e-12,2.218e-11,2.728e-11,3.797e-11,4.153e-10,4.059e-10,4.186e-10
85,0.68,2.631e-11,3.167e-11,4.611e-11,6.471e-12,7.905e-12,9.933e-12,2.189e-11,2.685e-11,3.744e-11,4.15e-10,4.056e-10,4.188e-10
90,0.68,2.608e-11,3.134e-11,4.549e-11,6.456e-12,7.883e-12,9.877e-12,2.161e-11,2.642e-11,3.69e-11,4.146e-10,4.052e-10,4.189e-10
95,0.68,2.584e-11,3.101e-11,4.487e-11,6.442e-12,7.86e-12,9.822e-12,2.132e-11,2.601e-11,3.636e-11,4.143e-10,4.048e-10,4.189e-10
100,0.68,2.561e-11,3.068e-11,4.426e-11,6.428e-12,7.837e-12,9.768e-12,2.104e-11,2.559e-11,3.581e-11,4.139e-10,4.044e-10,4.19e-10
105,0.68,2.538e-11,3.035e-11,4.365e-11,6.414e-12,7.815e-12,9.711e-12,2.077e-11,2.519e-11,3.526e-11,4.135e-10,4.04e-10,4.19e-10
110,0.68,2.515e-11,3.003e-11,4.304e-11,6.401e-12,7.792e-12,9.657e-12,2.05e-11,2.479e-11,3.471e-11,4.13e-10,4.035e-10,4.19e-10
115,0.68,2.493e-11,2.971e-11,4.243e-11,6.387e-12,7.771e-12,9.601e-12,2.024e-11,2.439e-11,3.415e-11,4.126e-10,4.03e-10,4.189e-10
120,0.68,2.471e-11,2.939e-11,4.183e-11,6.373e-12,7.749e-12,9.547e-12,1.998e-11,2.4e-11,3.358e-11,4.12e-10,4.025e-10,4.188e-10
